<ticker>,<date>,<time>,<close>
banknifty_option_contract,4/2/2022,15:26:00,162
banknifty_option_contract,4/2/2022,15:27:00,162.05
banknifty_option_contract,4/2/2022,15:28:00,157.2
banknifty_option_contract,4/2/2022,15:29:00,158.5
banknifty_option_contract,4/2/2022,15:30:00,158.5
banknifty_option_contract,7/2/2022,9:15:00,128.65
banknifty_option_contract,7/2/2022,9:16:00,154.6
banknifty_option_contract,7/2/2022,9:17:00,158
banknifty_option_contract,7/2/2022,9:18:00,154.65
banknifty_option_contract,7/2/2022,9:19:00,144
banknifty_option_contract,7/2/2022,9:20:00,138.55
banknifty_option_contract,7/2/2022,9:21:00,121.55
banknifty_option_contract,7/2/2022,9:22:00,128.25
banknifty_option_contract,7/2/2022,9:23:00,115.8
banknifty_option_contract,7/2/2022,9:24:00,120.45
banknifty_option_contract,7/2/2022,9:25:00,119.7
banknifty_option_contract,7/2/2022,9:26:00,109.15
banknifty_option_contract,7/2/2022,9:27:00,99.5
banknifty_option_contract,7/2/2022,9:28:00,105.15
banknifty_option_contract,7/2/2022,9:29:00,123
banknifty_option_contract,7/2/2022,9:30:00,121.5
banknifty_option_contract,7/2/2022,9:31:00,122.7
banknifty_option_contract,7/2/2022,9:32:00,114.5
banknifty_option_contract,7/2/2022,9:33:00,113.8
banknifty_option_contract,7/2/2022,9:34:00,110.95
banknifty_option_contract,7/2/2022,9:35:00,112.5
banknifty_option_contract,7/2/2022,9:36:00,113.1
banknifty_option_contract,7/2/2022,9:37:00,109.55
banknifty_option_contract,7/2/2022,9:38:00,104.75
banknifty_option_contract,7/2/2022,9:39:00,97.35
banknifty_option_contract,7/2/2022,9:40:00,101.1
banknifty_option_contract,7/2/2022,9:41:00,103.5
banknifty_option_contract,7/2/2022,9:42:00,104.15
banknifty_option_contract,7/2/2022,9:43:00,103.3
banknifty_option_contract,7/2/2022,9:44:00,106.4
banknifty_option_contract,7/2/2022,9:45:00,113.65
banknifty_option_contract,7/2/2022,9:46:00,113.6
banknifty_option_contract,7/2/2022,9:47:00,110.8
banknifty_option_contract,7/2/2022,9:48:00,113.4
banknifty_option_contract,7/2/2022,9:49:00,113.45
banknifty_option_contract,7/2/2022,9:50:00,115.5
banknifty_option_contract,7/2/2022,9:51:00,121.05
banknifty_option_contract,7/2/2022,9:52:00,116.85
banknifty_option_contract,7/2/2022,9:53:00,122.45
banknifty_option_contract,7/2/2022,9:54:00,123.65
banknifty_option_contract,7/2/2022,9:55:00,122.25
banknifty_option_contract,7/2/2022,9:56:00,108.2
banknifty_option_contract,7/2/2022,9:57:00,107.8
banknifty_option_contract,7/2/2022,9:58:00,107.55
banknifty_option_contract,7/2/2022,9:59:00,105.05
banknifty_option_contract,7/2/2022,10:00:00,105.75
banknifty_option_contract,7/2/2022,10:01:00,101.25
banknifty_option_contract,7/2/2022,10:02:00,101.8
banknifty_option_contract,7/2/2022,10:03:00,99.45
banknifty_option_contract,7/2/2022,10:04:00,104.5
banknifty_option_contract,7/2/2022,10:05:00,108.4
banknifty_option_contract,7/2/2022,10:06:00,105.65
banknifty_option_contract,7/2/2022,10:07:00,109.6
banknifty_option_contract,7/2/2022,10:08:00,105.9
banknifty_option_contract,7/2/2022,10:09:00,103.5
banknifty_option_contract,7/2/2022,10:10:00,100.75
banknifty_option_contract,7/2/2022,10:11:00,101.4
banknifty_option_contract,7/2/2022,10:12:00,101.7
banknifty_option_contract,7/2/2022,10:13:00,101.5
banknifty_option_contract,7/2/2022,10:14:00,100.25
banknifty_option_contract,7/2/2022,10:15:00,99.6
banknifty_option_contract,7/2/2022,10:16:00,103.45
banknifty_option_contract,7/2/2022,10:17:00,101.8
banknifty_option_contract,7/2/2022,10:18:00,99.4
banknifty_option_contract,7/2/2022,10:19:00,101.4
banknifty_option_contract,7/2/2022,10:20:00,105.4
banknifty_option_contract,7/2/2022,10:21:00,106.25
banknifty_option_contract,7/2/2022,10:22:00,104.3
banknifty_option_contract,7/2/2022,10:23:00,100.95
banknifty_option_contract,7/2/2022,10:24:00,102.25
banknifty_option_contract,7/2/2022,10:25:00,100.75
banknifty_option_contract,7/2/2022,10:26:00,97.05
banknifty_option_contract,7/2/2022,10:27:00,98.9
banknifty_option_contract,7/2/2022,10:28:00,96.45
banknifty_option_contract,7/2/2022,10:29:00,101.3
banknifty_option_contract,7/2/2022,10:30:00,103.05
banknifty_option_contract,7/2/2022,10:31:00,101
banknifty_option_contract,7/2/2022,10:32:00,96.9
banknifty_option_contract,7/2/2022,10:33:00,96
banknifty_option_contract,7/2/2022,10:34:00,97.6
banknifty_option_contract,7/2/2022,10:35:00,95.5
banknifty_option_contract,7/2/2022,10:36:00,99
banknifty_option_contract,7/2/2022,10:37:00,97.2
banknifty_option_contract,7/2/2022,10:38:00,98.95
banknifty_option_contract,7/2/2022,10:39:00,96
banknifty_option_contract,7/2/2022,10:40:00,97.75
banknifty_option_contract,7/2/2022,10:41:00,101.2
banknifty_option_contract,7/2/2022,10:42:00,100
banknifty_option_contract,7/2/2022,10:43:00,99.45
banknifty_option_contract,7/2/2022,10:44:00,98.05
banknifty_option_contract,7/2/2022,10:45:00,99.2
banknifty_option_contract,7/2/2022,10:46:00,96.75
banknifty_option_contract,7/2/2022,10:47:00,97.5
banknifty_option_contract,7/2/2022,10:48:00,97.5
banknifty_option_contract,7/2/2022,10:49:00,100
banknifty_option_contract,7/2/2022,10:50:00,100.95
banknifty_option_contract,7/2/2022,10:51:00,99.55
banknifty_option_contract,7/2/2022,10:52:00,98.75
banknifty_option_contract,7/2/2022,10:53:00,98.35
banknifty_option_contract,7/2/2022,10:54:00,98.35
banknifty_option_contract,7/2/2022,10:55:00,97.95
banknifty_option_contract,7/2/2022,10:56:00,99.25
banknifty_option_contract,7/2/2022,10:57:00,96.95
banknifty_option_contract,7/2/2022,10:58:00,96.1
banknifty_option_contract,7/2/2022,10:59:00,95.5
banknifty_option_contract,7/2/2022,11:00:00,96.85
banknifty_option_contract,7/2/2022,11:01:00,94.1
banknifty_option_contract,7/2/2022,11:02:00,93.7
banknifty_option_contract,7/2/2022,11:03:00,89.15
banknifty_option_contract,7/2/2022,11:04:00,90.4
banknifty_option_contract,7/2/2022,11:05:00,90.65
banknifty_option_contract,7/2/2022,11:06:00,89.85
banknifty_option_contract,7/2/2022,11:07:00,87.9
banknifty_option_contract,7/2/2022,11:08:00,85.5
banknifty_option_contract,7/2/2022,11:09:00,83.85
banknifty_option_contract,7/2/2022,11:10:00,82.8
banknifty_option_contract,7/2/2022,11:11:00,83.9
banknifty_option_contract,7/2/2022,11:12:00,83.05
banknifty_option_contract,7/2/2022,11:13:00,83.9
banknifty_option_contract,7/2/2022,11:14:00,84.3
banknifty_option_contract,7/2/2022,11:15:00,81.7
banknifty_option_contract,7/2/2022,11:16:00,82
banknifty_option_contract,7/2/2022,11:17:00,81.85
banknifty_option_contract,7/2/2022,11:18:00,79.3
banknifty_option_contract,7/2/2022,11:19:00,79.1
banknifty_option_contract,7/2/2022,11:20:00,81.3
banknifty_option_contract,7/2/2022,11:21:00,79.5
banknifty_option_contract,7/2/2022,11:22:00,76.8
banknifty_option_contract,7/2/2022,11:23:00,77.6
banknifty_option_contract,7/2/2022,11:24:00,74.7
banknifty_option_contract,7/2/2022,11:25:00,77
banknifty_option_contract,7/2/2022,11:26:00,76.4
banknifty_option_contract,7/2/2022,11:27:00,75.5
banknifty_option_contract,7/2/2022,11:28:00,77
banknifty_option_contract,7/2/2022,11:29:00,75.7
banknifty_option_contract,7/2/2022,11:30:00,76
banknifty_option_contract,7/2/2022,11:31:00,76.6
banknifty_option_contract,7/2/2022,11:32:00,76.3
banknifty_option_contract,7/2/2022,11:33:00,78.85
banknifty_option_contract,7/2/2022,11:34:00,77.05
banknifty_option_contract,7/2/2022,11:35:00,78.75
banknifty_option_contract,7/2/2022,11:36:00,80.1
banknifty_option_contract,7/2/2022,11:37:00,79.8
banknifty_option_contract,7/2/2022,11:38:00,78.25
banknifty_option_contract,7/2/2022,11:39:00,79.1
banknifty_option_contract,7/2/2022,11:40:00,78.4
banknifty_option_contract,7/2/2022,11:41:00,78.8
banknifty_option_contract,7/2/2022,11:42:00,80.1
banknifty_option_contract,7/2/2022,11:43:00,76.2
banknifty_option_contract,7/2/2022,11:44:00,75.5
banknifty_option_contract,7/2/2022,11:45:00,74.4
banknifty_option_contract,7/2/2022,11:46:00,76.15
banknifty_option_contract,7/2/2022,11:47:00,73
banknifty_option_contract,7/2/2022,11:48:00,73.1
banknifty_option_contract,7/2/2022,11:49:00,71.55
banknifty_option_contract,7/2/2022,11:50:00,72.65
banknifty_option_contract,7/2/2022,11:51:00,73.65
banknifty_option_contract,7/2/2022,11:52:00,74.25
banknifty_option_contract,7/2/2022,11:53:00,76.75
banknifty_option_contract,7/2/2022,11:54:00,76.85
banknifty_option_contract,7/2/2022,11:55:00,75.2
banknifty_option_contract,7/2/2022,11:56:00,75.9
banknifty_option_contract,7/2/2022,11:57:00,74.7
banknifty_option_contract,7/2/2022,11:58:00,74.95
banknifty_option_contract,7/2/2022,11:59:00,75.25
banknifty_option_contract,7/2/2022,12:00:00,76.45
banknifty_option_contract,7/2/2022,12:01:00,74.75
banknifty_option_contract,7/2/2022,12:02:00,70.9
banknifty_option_contract,7/2/2022,12:03:00,71.05
banknifty_option_contract,7/2/2022,12:04:00,71.15
banknifty_option_contract,7/2/2022,12:05:00,71.45
banknifty_option_contract,7/2/2022,12:06:00,72.45
banknifty_option_contract,7/2/2022,12:07:00,70.8
banknifty_option_contract,7/2/2022,12:08:00,69.55
banknifty_option_contract,7/2/2022,12:09:00,68.65
banknifty_option_contract,7/2/2022,12:10:00,68.7
banknifty_option_contract,7/2/2022,12:11:00,69.5
banknifty_option_contract,7/2/2022,12:12:00,68.05
banknifty_option_contract,7/2/2022,12:13:00,69.2
banknifty_option_contract,7/2/2022,12:14:00,68.2
banknifty_option_contract,7/2/2022,12:15:00,70.5
banknifty_option_contract,7/2/2022,12:16:00,70.2
banknifty_option_contract,7/2/2022,12:17:00,69.3
banknifty_option_contract,7/2/2022,12:18:00,70.55
banknifty_option_contract,7/2/2022,12:19:00,70.65
banknifty_option_contract,7/2/2022,12:20:00,70.65
banknifty_option_contract,7/2/2022,12:21:00,69.3
banknifty_option_contract,7/2/2022,12:22:00,69.55
banknifty_option_contract,7/2/2022,12:23:00,68.3
banknifty_option_contract,7/2/2022,12:24:00,69.55
banknifty_option_contract,7/2/2022,12:25:00,69.95
banknifty_option_contract,7/2/2022,12:26:00,69.9
banknifty_option_contract,7/2/2022,12:27:00,70.55
banknifty_option_contract,7/2/2022,12:28:00,70.5
banknifty_option_contract,7/2/2022,12:29:00,70.85
banknifty_option_contract,7/2/2022,12:30:00,71.2
banknifty_option_contract,7/2/2022,12:31:00,70.7
banknifty_option_contract,7/2/2022,12:32:00,69.55
banknifty_option_contract,7/2/2022,12:33:00,69.7
banknifty_option_contract,7/2/2022,12:34:00,69.6
banknifty_option_contract,7/2/2022,12:35:00,68.65
banknifty_option_contract,7/2/2022,12:36:00,66.3
banknifty_option_contract,7/2/2022,12:37:00,65.45
banknifty_option_contract,7/2/2022,12:38:00,61.1
banknifty_option_contract,7/2/2022,12:39:00,62.5
banknifty_option_contract,7/2/2022,12:40:00,62.4
banknifty_option_contract,7/2/2022,12:41:00,61.85
banknifty_option_contract,7/2/2022,12:42:00,62.1
banknifty_option_contract,7/2/2022,12:43:00,62.95
banknifty_option_contract,7/2/2022,12:44:00,63.85
banknifty_option_contract,7/2/2022,12:45:00,63.85
banknifty_option_contract,7/2/2022,12:46:00,62.9
banknifty_option_contract,7/2/2022,12:47:00,62
banknifty_option_contract,7/2/2022,12:48:00,62.8
banknifty_option_contract,7/2/2022,12:49:00,62.05
banknifty_option_contract,7/2/2022,12:50:00,62.95
banknifty_option_contract,7/2/2022,12:51:00,62.7
banknifty_option_contract,7/2/2022,12:52:00,62.55
banknifty_option_contract,7/2/2022,12:53:00,60.25
banknifty_option_contract,7/2/2022,12:54:00,58.5
banknifty_option_contract,7/2/2022,12:55:00,57.15
banknifty_option_contract,7/2/2022,12:56:00,57.45
banknifty_option_contract,7/2/2022,12:57:00,57.7
banknifty_option_contract,7/2/2022,12:58:00,59.75
banknifty_option_contract,7/2/2022,12:59:00,58.25
banknifty_option_contract,7/2/2022,13:00:00,57.3
banknifty_option_contract,7/2/2022,13:01:00,59.3
banknifty_option_contract,7/2/2022,13:02:00,59.65
banknifty_option_contract,7/2/2022,13:03:00,58.3
banknifty_option_contract,7/2/2022,13:04:00,57.95
banknifty_option_contract,7/2/2022,13:05:00,58.1
banknifty_option_contract,7/2/2022,13:06:00,57.5
banknifty_option_contract,7/2/2022,13:07:00,59
banknifty_option_contract,7/2/2022,13:08:00,57.95
banknifty_option_contract,7/2/2022,13:09:00,57.8
banknifty_option_contract,7/2/2022,13:10:00,59.15
banknifty_option_contract,7/2/2022,13:11:00,58.2
banknifty_option_contract,7/2/2022,13:12:00,57.3
banknifty_option_contract,7/2/2022,13:13:00,57.9
banknifty_option_contract,7/2/2022,13:14:00,56.95
banknifty_option_contract,7/2/2022,13:15:00,59.8
banknifty_option_contract,7/2/2022,13:16:00,59.55
banknifty_option_contract,7/2/2022,13:17:00,58.55
banknifty_option_contract,7/2/2022,13:18:00,56.85
banknifty_option_contract,7/2/2022,13:19:00,58.3
banknifty_option_contract,7/2/2022,13:20:00,58.2
banknifty_option_contract,7/2/2022,13:21:00,58.2
banknifty_option_contract,7/2/2022,13:22:00,58.55
banknifty_option_contract,7/2/2022,13:23:00,58.7
banknifty_option_contract,7/2/2022,13:24:00,57.9
banknifty_option_contract,7/2/2022,13:25:00,57
banknifty_option_contract,7/2/2022,13:26:00,57.05
banknifty_option_contract,7/2/2022,13:27:00,56.05
banknifty_option_contract,7/2/2022,13:28:00,56.5
banknifty_option_contract,7/2/2022,13:29:00,56.3
banknifty_option_contract,7/2/2022,13:30:00,56.1
banknifty_option_contract,7/2/2022,13:31:00,55
banknifty_option_contract,7/2/2022,13:32:00,54.45
banknifty_option_contract,7/2/2022,13:33:00,53.5
banknifty_option_contract,7/2/2022,13:34:00,52.65
banknifty_option_contract,7/2/2022,13:35:00,52.75
banknifty_option_contract,7/2/2022,13:36:00,53.35
banknifty_option_contract,7/2/2022,13:37:00,53.35
banknifty_option_contract,7/2/2022,13:38:00,53.55
banknifty_option_contract,7/2/2022,13:39:00,51.45
banknifty_option_contract,7/2/2022,13:40:00,53.3
banknifty_option_contract,7/2/2022,13:41:00,53.95
banknifty_option_contract,7/2/2022,13:42:00,54.85
banknifty_option_contract,7/2/2022,13:43:00,54.4
banknifty_option_contract,7/2/2022,13:44:00,52.8
banknifty_option_contract,7/2/2022,13:45:00,52.65
banknifty_option_contract,7/2/2022,13:46:00,53.35
banknifty_option_contract,7/2/2022,13:47:00,52.4
banknifty_option_contract,7/2/2022,13:48:00,52
banknifty_option_contract,7/2/2022,13:49:00,52.75
banknifty_option_contract,7/2/2022,13:50:00,52.2
banknifty_option_contract,7/2/2022,13:51:00,52
banknifty_option_contract,7/2/2022,13:52:00,51.8
banknifty_option_contract,7/2/2022,13:53:00,51
banknifty_option_contract,7/2/2022,13:54:00,48.65
banknifty_option_contract,7/2/2022,13:55:00,49.75
banknifty_option_contract,7/2/2022,13:56:00,49.9
banknifty_option_contract,7/2/2022,13:57:00,50.2
banknifty_option_contract,7/2/2022,13:58:00,48.95
banknifty_option_contract,7/2/2022,13:59:00,49.7
banknifty_option_contract,7/2/2022,14:00:00,51.2
banknifty_option_contract,7/2/2022,14:01:00,51.1
banknifty_option_contract,7/2/2022,14:02:00,50.85
banknifty_option_contract,7/2/2022,14:03:00,50.5
banknifty_option_contract,7/2/2022,14:04:00,51.3
banknifty_option_contract,7/2/2022,14:05:00,52.8
banknifty_option_contract,7/2/2022,14:06:00,52.5
banknifty_option_contract,7/2/2022,14:07:00,52.2
banknifty_option_contract,7/2/2022,14:08:00,52.65
banknifty_option_contract,7/2/2022,14:09:00,52.25
banknifty_option_contract,7/2/2022,14:10:00,52.85
banknifty_option_contract,7/2/2022,14:11:00,50.55
banknifty_option_contract,7/2/2022,14:12:00,52.15
banknifty_option_contract,7/2/2022,14:13:00,51.2
banknifty_option_contract,7/2/2022,14:14:00,50.9
banknifty_option_contract,7/2/2022,14:15:00,51.55
banknifty_option_contract,7/2/2022,14:16:00,51.2
banknifty_option_contract,7/2/2022,14:17:00,50.05
banknifty_option_contract,7/2/2022,14:18:00,49.7
banknifty_option_contract,7/2/2022,14:19:00,48.95
banknifty_option_contract,7/2/2022,14:20:00,48.6
banknifty_option_contract,7/2/2022,14:21:00,45.8
banknifty_option_contract,7/2/2022,14:22:00,46.8
banknifty_option_contract,7/2/2022,14:23:00,48.1
banknifty_option_contract,7/2/2022,14:24:00,48.2
banknifty_option_contract,7/2/2022,14:25:00,50.1
banknifty_option_contract,7/2/2022,14:26:00,51.1
banknifty_option_contract,7/2/2022,14:27:00,51.05
banknifty_option_contract,7/2/2022,14:28:00,49.45
banknifty_option_contract,7/2/2022,14:29:00,49.85
banknifty_option_contract,7/2/2022,14:30:00,50.65
banknifty_option_contract,7/2/2022,14:31:00,48.35
banknifty_option_contract,7/2/2022,14:32:00,48.05
banknifty_option_contract,7/2/2022,14:33:00,49.05
banknifty_option_contract,7/2/2022,14:34:00,48.3
banknifty_option_contract,7/2/2022,14:35:00,48.45
banknifty_option_contract,7/2/2022,14:36:00,47.5
banknifty_option_contract,7/2/2022,14:37:00,45.3
banknifty_option_contract,7/2/2022,14:38:00,46
banknifty_option_contract,7/2/2022,14:39:00,44.7
banknifty_option_contract,7/2/2022,14:40:00,43.5
banknifty_option_contract,7/2/2022,14:41:00,42.5
banknifty_option_contract,7/2/2022,14:42:00,41.5
banknifty_option_contract,7/2/2022,14:43:00,40.25
banknifty_option_contract,7/2/2022,14:44:00,39
banknifty_option_contract,7/2/2022,14:45:00,39.7
banknifty_option_contract,7/2/2022,14:46:00,41.1
banknifty_option_contract,7/2/2022,14:47:00,41.35
banknifty_option_contract,7/2/2022,14:48:00,41.75
banknifty_option_contract,7/2/2022,14:49:00,41.15
banknifty_option_contract,7/2/2022,14:50:00,41.9
banknifty_option_contract,7/2/2022,14:51:00,42.6
banknifty_option_contract,7/2/2022,14:52:00,43.05
banknifty_option_contract,7/2/2022,14:53:00,42.85
banknifty_option_contract,7/2/2022,14:54:00,42.9
banknifty_option_contract,7/2/2022,14:55:00,42.95
banknifty_option_contract,7/2/2022,14:56:00,41.85
banknifty_option_contract,7/2/2022,14:57:00,42.6
banknifty_option_contract,7/2/2022,14:58:00,43.6
banknifty_option_contract,7/2/2022,14:59:00,43.4
banknifty_option_contract,7/2/2022,15:00:00,44.75
banknifty_option_contract,7/2/2022,15:01:00,46.4
banknifty_option_contract,7/2/2022,15:02:00,47.5
banknifty_option_contract,7/2/2022,15:03:00,44.65
banknifty_option_contract,7/2/2022,15:04:00,45.7
banknifty_option_contract,7/2/2022,15:05:00,45.55
banknifty_option_contract,7/2/2022,15:06:00,46.8
banknifty_option_contract,7/2/2022,15:07:00,46.4
banknifty_option_contract,7/2/2022,15:08:00,45.8
banknifty_option_contract,7/2/2022,15:09:00,45.6
banknifty_option_contract,7/2/2022,15:10:00,44.2
banknifty_option_contract,7/2/2022,15:11:00,44.55
banknifty_option_contract,7/2/2022,15:12:00,44.75
banknifty_option_contract,7/2/2022,15:13:00,45.8
banknifty_option_contract,7/2/2022,15:14:00,44.4
banknifty_option_contract,7/2/2022,15:15:00,44.25
banknifty_option_contract,7/2/2022,15:16:00,44.25
banknifty_option_contract,7/2/2022,15:17:00,44.1
banknifty_option_contract,7/2/2022,15:18:00,43.8
banknifty_option_contract,7/2/2022,15:19:00,42.5
banknifty_option_contract,7/2/2022,15:20:00,43
banknifty_option_contract,7/2/2022,15:21:00,44.8
banknifty_option_contract,7/2/2022,15:22:00,45.6
banknifty_option_contract,7/2/2022,15:23:00,46.6
banknifty_option_contract,7/2/2022,15:24:00,45.35
banknifty_option_contract,7/2/2022,15:25:00,42.75
banknifty_option_contract,7/2/2022,15:26:00,42.75
banknifty_option_contract,7/2/2022,15:27:00,43.5
banknifty_option_contract,7/2/2022,15:28:00,42.75
banknifty_option_contract,7/2/2022,15:29:00,43.5
banknifty_option_contract,7/2/2022,15:30:00,42.55
